chain_id,chain_family,chain_number,display_name,standard,pitch_in,pitch_mm,strands,status,provenance,needs_review,description,application_tags,materials_available,options_upgrades,roller_dia_in,roller_dia_mm,inner_width_in,inner_width_mm,pin_dia_in,pin_dia_mm,plate_height_in,plate_height_mm,weight_lbs_ft,weight_kg_m,extra_dims_json,tensile_lbs,tensile_kn,working_load_lbs,working_load_kn,temp_min_c,temp_max_c,lubrication,perf_source,pn_tsubaki,pn_donghua,pn_canam,pn_macchain,pn_rexnord,pn_linkbelt,pn_renold,pn_jeffrey,pn_webster,image_url,drawing_url,uniking_notes
RENOLD-WS106P,Welded Steel Chains,WS106P,Renold Jeffrey WS106P Engineering Class Welded Steel Mill Chain (P variant),,6,152.4,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Mill Chain (P variant),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.375,34.92,2.063,52.4,0.75,19.05,1.5,38.1,6.7,9.97,,56500,251.3,7400,32.9,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS106P,,,,,'P' variant of WS106 (higher ultimate/working). Base/P load pairing per ch.13 ordering; ch.21 printed same numbers in different order (extraction column-jumble) -> verify.
RENOLD-WS110,Welded Steel Chains,WS110,Renold Jeffrey WS110 Engineering Class Welded Steel Mill Chain,,6,152.4,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain,"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.25,31.75,2.25,57.15,0.75,19.05,1.5,38.1,6.6,9.821,,46000,204.6,6750,30.0,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS110,,,,,Base chain. Catalog also lists 'P' variant (WS110P) with higher ratings (see WS110P record).
RENOLD-WS110P,Welded Steel Chains,WS110P,Renold Jeffrey WS110P Engineering Class Welded Steel Mill Chain (P variant),,6,152.4,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Mill Chain (P variant),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.25,31.75,2.25,57.15,0.75,19.05,1.5,38.1,6.6,9.821,,60000,266.9,7850,34.9,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS110P,,,,,'P' variant of WS110 (higher ultimate/working). Base/P load pairing per ch.13 ordering; ch.21 printed same numbers in different order (extraction column-jumble) -> verify.
RENOLD-WS132,Welded Steel Chains,WS132,Renold Jeffrey WS132 Engineering Class Welded Steel Mill Chain,,6.05,153.67,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain,"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.75,44.45,3.375,85.72,1,25.4,2,50.8,13.5,20.088,,84000,373.7,13100,58.3,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS132,,,,,Base chain. Catalog also lists 'P' variant (WS132P) with higher ratings (see WS132P record).
RENOLD-WS132P,Welded Steel Chains,WS132P,Renold Jeffrey WS132P Engineering Class Welded Steel Mill Chain (P variant),,6.05,153.67,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Mill Chain (P variant),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.75,44.45,3.375,85.72,1,25.4,2,50.8,13.5,20.088,,100000,444.8,15300,68.1,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS132P,,,,,'P' variant of WS132 (higher ultimate/working). Base/P load pairing per ch.13 ordering; ch.21 printed same numbers in different order (extraction column-jumble) -> verify.
RENOLD-WS150,Welded Steel Chains,WS150,Renold Jeffrey WS150 Engineering Class Welded Steel Mill Chain,,6.05,153.67,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain,"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.75,44.45,3.375,85.72,1,25.4,2.5,63.5,14.5,21.576,,84000,373.7,13100,58.3,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS150,,,,,Base chain. Catalog also lists 'P' variant (WS150P) with higher ratings (see WS150P record).
RENOLD-WS150P,Welded Steel Chains,WS150P,Renold Jeffrey WS150P Engineering Class Welded Steel Mill Chain (P variant),,6.05,153.67,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Mill Chain (P variant),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,1.75,44.45,3.375,85.72,1,25.4,2.5,63.5,14.5,21.576,,100000,444.8,14500,64.5,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS150P,,,,,'P' variant of WS150 (higher ultimate/working). Base/P load pairing per ch.13 ordering; ch.21 printed same numbers in different order (extraction column-jumble) -> verify.
RENOLD-WS855PB,Welded Steel Chains,WS855PB,Renold Jeffrey WS855PB Engineering Class Welded Steel Mill Chain (heavy),,6.05,153.67,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain (heavy),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,2.5,63.5,3.313,84.15,1.125,28.57,2.5,63.5,20.5,30.504,,150000,667.2,17000,75.6,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS855PB,,,,,
RENOLD-WS855HDP,Welded Steel Chains,WS855HDP,Renold Jeffrey WS855HDP Engineering Class Welded Steel Mill Chain (heavy),,6.05,153.67,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain (heavy),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,2.5,63.5,3.375,85.72,1.125,28.57,2.5,63.5,20.5,30.504,,175000,778.4,20000,89.0,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS855HDP,,,,,
RENOLD-WS859PB,Welded Steel Chains,WS859PB,Renold Jeffrey WS859PB Engineering Class Welded Steel Mill Chain (heavy),,6.125,155.57,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Mill Chain (heavy),"sawmill,mill,welded steel,forestry,conveyor","alloy steel,heat-treated",,3,76.2,3.375,85.72,1.25,31.75,3,76.2,23.5,34.968,,230000,1023.1,20250,90.1,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WS859PB,,,,,
RENOLD-WSD102,Drag / Scraper Chains,WSD102,Renold Jeffrey WSD102 Engineering Class Welded Steel Drag Chain,,5,127.0,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,7,177.8,0.75,19.05,1.5,38.1,12,17.856,,42000,186.8,7000,31.1,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD102,,,,,Base chain. Catalog also lists 'P' variant (WSD102P) with higher ratings.
RENOLD-WSD102P,Drag / Scraper Chains,WSD102P,Renold Jeffrey WSD102P Engineering Class Welded Steel Drag Chain (P variant),,5,127.0,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,7,177.8,0.75,19.05,1.5,38.1,12,17.856,,60000,266.9,10000,44.5,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD102P,,,,,'P' variant of WSD102; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD104,Drag / Scraper Chains,WSD104,Renold Jeffrey WSD104 Engineering Class Welded Steel Drag Chain,,6,152.4,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,4.625,117.47,0.75,19.05,1.5,38.1,8.6,12.797,,46000,204.6,7650,34.0,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD104,,,,,Base chain. Catalog also lists 'P' variant (WSD104P) with higher ratings.
RENOLD-WSD104P,Drag / Scraper Chains,WSD104P,Renold Jeffrey WSD104P Engineering Class Welded Steel Drag Chain (P variant),,6,152.4,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,4.625,117.47,0.75,19.05,1.5,38.1,8.6,12.797,,60000,266.9,10000,44.5,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD104P,,,,,'P' variant of WSD104; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD110,Drag / Scraper Chains,WSD110,Renold Jeffrey WSD110 Engineering Class Welded Steel Drag Chain,,6,152.4,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,9.625,244.47,0.75,19.05,1.5,38.1,13.5,20.088,,46000,204.6,7650,34.0,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD110,,,,,Base chain. Catalog also lists 'P' variant (WSD110P) with higher ratings.
RENOLD-WSD110P,Drag / Scraper Chains,WSD110P,Renold Jeffrey WSD110P Engineering Class Welded Steel Drag Chain (P variant),,6,152.4,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,9.625,244.47,0.75,19.05,1.5,38.1,13.5,20.088,,60000,266.9,10000,44.5,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD110P,,,,,'P' variant of WSD110; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD120,Drag / Scraper Chains,WSD120,Renold Jeffrey WSD120 Engineering Class Welded Steel Drag Chain,,6,152.4,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,9.25,234.95,0.875,22.22,2,50.8,22,32.736,,70000,311.4,11500,51.2,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD120,,,,,Base chain. Catalog also lists 'P' variant (WSD120P) with higher ratings.
RENOLD-WSD120P,Drag / Scraper Chains,WSD120P,Renold Jeffrey WSD120P Engineering Class Welded Steel Drag Chain (P variant),,6,152.4,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,9.25,234.95,0.875,22.22,2,50.8,22,32.736,,90000,400.3,15000,66.7,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD120P,,,,,'P' variant of WSD120; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD112,Drag / Scraper Chains,WSD112,Renold Jeffrey WSD112 Engineering Class Welded Steel Drag Chain,,8,203.2,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,9.625,244.47,0.75,19.05,1.5,38.1,11.4,16.963,,46000,204.6,7650,34.0,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD112,,,,,Base chain. Catalog also lists 'P' variant (WSD112P) with higher ratings.
RENOLD-WSD112P,Drag / Scraper Chains,WSD112P,Renold Jeffrey WSD112P Engineering Class Welded Steel Drag Chain (P variant),,8,203.2,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.5,38.1,9.625,244.47,0.75,19.05,1.5,38.1,11.4,16.963,,60000,266.9,10000,44.5,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD112P,,,,,'P' variant of WSD112; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD116,Drag / Scraper Chains,WSD116,Renold Jeffrey WSD116 Engineering Class Welded Steel Drag Chain,,8,203.2,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.75,44.45,13.375,339.72,0.75,19.05,1.75,44.45,16,23.808,,56000,249.1,9300,41.4,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD116,,,,,Base chain. Catalog also lists 'P' variant (WSD116P) with higher ratings.
RENOLD-WSD116P,Drag / Scraper Chains,WSD116P,Renold Jeffrey WSD116P Engineering Class Welded Steel Drag Chain (P variant),,8,203.2,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,1.75,44.45,13.375,339.72,0.75,19.05,1.75,44.45,16,23.808,,69000,306.9,11500,51.2,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD116P,,,,,'P' variant of WSD116; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD122,Drag / Scraper Chains,WSD122,Renold Jeffrey WSD122 Engineering Class Welded Steel Drag Chain,,8,203.2,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,9.25,234.95,0.875,22.22,2,50.8,18,26.784,,70000,311.4,11500,51.2,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD122,,,,,Base chain. Catalog also lists 'P' variant (WSD122P) with higher ratings.
RENOLD-WSD122P,Drag / Scraper Chains,WSD122P,Renold Jeffrey WSD122P Engineering Class Welded Steel Drag Chain (P variant),,8,203.2,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,9.25,234.95,0.875,22.22,2,50.8,18,26.784,,90000,400.3,15000,66.7,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD122P,,,,,'P' variant of WSD122; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WSD480,Drag / Scraper Chains,WSD480,Renold Jeffrey WSD480 Engineering Class Welded Steel Drag Chain,,8,203.2,1,Active,catalog-verified,FALSE,Engineering Class Welded Steel Drag Chain,"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,11.75,298.45,0.875,22.22,2,50.8,20,29.76,,84000,373.7,14000,62.3,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD480,,,,,Base chain. Catalog also lists 'P' variant (WSD480P) with higher ratings.
RENOLD-WSD480P,Drag / Scraper Chains,WSD480P,Renold Jeffrey WSD480P Engineering Class Welded Steel Drag Chain (P variant),,8,203.2,1,Active,catalog-verified,TRUE,Engineering Class Welded Steel Drag Chain (P variant),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,11.75,298.45,0.875,22.22,2,50.8,20,29.76,,90000,400.3,15000,66.7,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WSD480P,,,,,'P' variant of WSD480; base/P load pairing per ch.13 ordering -> verify.
RENOLD-WD480XHDP,Drag / Scraper Chains,WD480XHDP,Renold Jeffrey WD480XHDP Extra Heavy Duty Welded Steel Drag Chain (P),,8,203.2,1,Active,catalog-verified,FALSE,Extra Heavy Duty Welded Steel Drag Chain (P),"drag,scraper,cement,welded steel,sawmill,forestry","alloy steel,heat-treated",,2,50.8,11.75,298.45,1,25.4,2,50.8,21,31.248,,122000,542.7,20300,90.3,,,,Renold Jeffrey Cement/Elevator + Forestry/Wood/Paper Chain Catalogues (renold.com),,,,,,,WD480XHDP,,,,,
WEBSTER-442,Steel Pintle Chains,442,Webster 442 400-Class Pintle Chain,,1.375,34.92,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.562,14.29,,,0.312,7.94,,,1.4,2.083,"{""barrel_length_X_in"": ""11\u204416"", ""sidebar_width_F_in"": ""3\u20444"", ""max_spkt_width_A_in"": ""5\u20448"", ""to_cotter_K_in"": ""11\u204416"", ""to_head_J_in"": ""1"", ""duramal_ultimate_lbs"": 7500, ""duramal_working_lbs"": 995}",6000,26.7,830,3.7,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,442,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 7500 lbs / WL 995 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
WEBSTER-445,Steel Pintle Chains,445,Webster 445 400-Class Pintle Chain,,1.63,41.4,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.625,15.88,,,0.312,7.94,,,1.5,2.232,"{""barrel_length_X_in"": ""11\u204416"", ""sidebar_width_F_in"": ""23\u204432"", ""max_spkt_width_A_in"": ""11\u204416"", ""to_cotter_K_in"": ""11\u204416"", ""to_head_J_in"": ""1"", ""duramal_ultimate_lbs"": 7500, ""duramal_working_lbs"": 995}",6000,26.7,830,3.7,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,445,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 7500 lbs / WL 995 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
WEBSTER-452,Steel Pintle Chains,452,Webster 452 400-Class Pintle Chain,,1.506,38.25,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.688,17.46,,,0.375,9.52,,,2,2.976,"{""barrel_length_X_in"": ""11\u20448"", ""sidebar_width_F_in"": ""27\u204432"", ""max_spkt_width_A_in"": ""5\u20448"", ""to_cotter_K_in"": ""11\u204416"", ""to_head_J_in"": ""1"", ""duramal_ultimate_lbs"": 8750, ""duramal_working_lbs"": 1265}",7000,31.1,1055,4.7,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,452,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 8750 lbs / WL 1265 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
WEBSTER-455,Steel Pintle Chains,455,Webster 455 400-Class Pintle Chain,,1.63,41.4,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.625,15.88,,,0.375,9.52,,,1.9,2.827,"{""barrel_length_X_in"": ""11\u20448"", ""sidebar_width_F_in"": ""13\u204416"", ""max_spkt_width_A_in"": ""11\u204416"", ""to_cotter_K_in"": ""11\u20448"", ""to_head_J_in"": ""11\u204432"", ""duramal_ultimate_lbs"": 9125, ""duramal_working_lbs"": 1265}",7300,32.5,1055,4.7,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,455,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 9125 lbs / WL 1265 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
WEBSTER-462,Steel Pintle Chains,462,Webster 462 400-Class Pintle Chain,,1.634,41.5,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.812,20.64,,,0.438,11.11,,,2.5,3.72,"{""barrel_length_X_in"": ""17\u204416"", ""sidebar_width_F_in"": ""15\u204416"", ""max_spkt_width_A_in"": ""7\u20448"", ""to_cotter_K_in"": ""15\u204416"", ""to_head_J_in"": ""11\u20444"", ""duramal_ultimate_lbs"": 11250, ""duramal_working_lbs"": 1800}",9000,40.0,1500,6.7,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,462,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 11250 lbs / WL 1800 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
WEBSTER-477,Steel Pintle Chains,477,Webster 477 400-Class Pintle Chain,,2.308,58.62,1,Active,catalog-verified,FALSE,400-Class Pintle Chain,"pintle,conveyor,elevator","malleable iron,Duramal",,0.812,20.64,,,0.438,11.11,,,2,2.976,"{""barrel_length_X_in"": ""11\u20444"", ""sidebar_width_F_in"": ""1"", ""max_spkt_width_A_in"": ""11\u204416"", ""to_cotter_K_in"": ""19\u204432"", ""to_head_J_in"": ""15\u204432"", ""duramal_ultimate_lbs"": 12000, ""duramal_working_lbs"": 1640}",9600,42.7,1365,6.1,,,,Webster Industries Chain Catalog (websterchain.com),,,,,,,,,477,,,Webster 400-class pintle. tensile/working = MALLEABLE iron base; Duramal variant ult 12000 lbs / WL 1640 lbs (in extra_dims). Interchangeable with standard makes of corresponding size.
